request_id,timestamp,endpoint,method,status_code,response_time_ms,user_agent
97657360-a707-4b10-bc63-a4698fda7061,2025-04-22 17:10:56,/api/v1/cart,POST,200,1958,Mozilla/5.0 (Windows NT 5.01; oc-FR; rv:1.9.1.20) Gecko/4704-05-13 16:30:04.042297 Firefox/3.6.2
14401ff0-0896-4714-aa20-4839c7f1a467,2025-10-08 05:20:37,/api/v1/orders,GET,200,813,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; be-BY) AppleWebKit/532.42.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.42.6"
f33355bd-29d2-4f17-8c5d-abdf942e3299,2025-05-04 00:44:26,/api/v1/user/profile,POST,200,1973,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; hak-TW) AppleWebKit/535.50.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6535.50.6"
8f57a297-94b5-48a1-ac5d-44e3bb43b5bc,2024-06-28 00:35:19,/api/v1/orders,GET,204,1528,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/13.4k3493.0 Mobile/84E426 Safari/536.0"
59593ea9-956a-4338-8a98-76c59f9f1baa,2024-03-21 08:31:33,/api/v1/orders,PATCH,201,158,Opera/8.30.(X11; Linux x86_64; bhb-IN) Presto/2.9.189 Version/11.00
c7b3ae75-c19b-4d90-89f1-a3f6041fe725,2024-05-29 15:38:37,/api/v1/products,GET,200,576,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0)
59373bf7-fbd6-4702-87f9-b0f66a5b8861,2025-10-15 09:59:45,/api/v1/auth/login,PUT,404,1988,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.1)
8725c1b3-9969-4514-b339-e21941cc8bed,2024-11-04 17:58:57,/api/v1/cart,PUT,200,516,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/35.0.856.0 Safari/535.0"
c5611fa7-d9c4-49ff-81e2-902780507e51,2024-09-18 09:09:18,/api/v1/user/profile,DELETE,404,543,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_2 rv:6.0; mk-MK) AppleWebKit/535.19.2 (KHTML, like Gecko) Version/4.1 Safari/535.19.2"
395b8d17-6b4f-4940-a024-80cce131f312,2026-02-19 08:10:24,/api/v1/cart,POST,200,730,Opera/9.42.(X11; Linux i686; tk-TM) Presto/2.9.184 Version/10.00
2eff8d6d-2b6f-4c8d-93cb-bb504046b952,2024-03-16 15:38:10,/api/v1/cart,POST,200,1379,"Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/44.0.811.0 Safari/532.2"
42707c70-d883-47cc-abcb-d23674cd98f3,2024-09-14 03:20:58,/api/v1/cart,POST,400,942,Opera/8.45.(X11; Linux i686; doi-IN) Presto/2.9.173 Version/11.00
eff081d4-d480-489a-b224-1a1d089c879d,2025-03-06 10:36:07,/api/v1/products,POST,200,1300,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/30.0.882.0 Safari/532.2"
d0f2af8b-5192-493d-82e6-e9ffb39587d9,2026-02-25 12:09:34,/api/v1/user/profile,PUT,200,968,Opera/9.61.(X11; Linux i686; km-KH) Presto/2.9.170 Version/11.00
be6ba979-0157-44f0-9997-50d8957e9283,2024-10-08 20:42:52,/api/v1/auth/login,POST,200,611,Mozilla/5.0 (Windows 98; ga-IE; rv:1.9.1.20) Gecko/8238-08-15 07:19:11.590881 Firefox/3.6.7
b50975c1-6c05-4984-8bd0-bbf35403bb2d,2025-11-10 18:12:36,/api/v1/user/profile,POST,200,702,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0)
1ebaf858-67f2-4767-a4fb-0be8aa61799a,2026-01-20 01:28:31,/api/v1/orders,GET,200,1066,Mozilla/5.0 (Windows NT 5.1; li-BE; rv:1.9.0.20) Gecko/3487-09-18 02:21:49.373726 Firefox/11.0
621266dd-ae04-4ee5-9c4b-a48fd5b53c0b,2025-04-14 20:39:41,/api/v1/orders,DELETE,200,1838,Opera/8.76.(Windows NT 11.0; quz-PE) Presto/2.9.161 Version/12.00
334b5884-79dc-4f3c-b634-a7121974e48e,2024-10-28 21:38:53,/api/v1/orders,POST,200,898,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_9; rv:1.9.2.20) Gecko/6969-09-30 12:14:13.135284 Firefox/3.6.16
a86ebd28-f02a-4fbb-8e69-0cccb44433f2,2024-09-15 01:00:32,/api/v1/user/profile,POST,200,618,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.1)
e243c96a-5631-4ac0-afc2-f96493e9cf85,2025-08-02 23:37:19,/api/v1/user/profile,PATCH,404,1143,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/11.2w3552.0 Mobile/11K417 Safari/535.0"
488b3580-f64a-4c41-95a0-9f340befe734,2025-07-18 11:24:53,/api/v1/cart,POST,404,731,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0)
2a8586cf-c708-4fde-aa59-0c424d483873,2024-09-22 22:46:39,/api/v1/user/profile,POST,200,17,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_9; rv:1.9.5.20) Gecko/8538-02-02 06:01:43.674408 Firefox/3.8
417e2478-3819-485b-85fa-e048b6217aeb,2024-07-12 19:16:46,/api/v1/products,GET,200,734,Mozilla/5.0 (Android 5.0; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0
40c4b5a1-ee86-4b94-aa57-81a03a00d5b2,2025-08-11 11:16:38,/api/v1/orders,PUT,200,461,Mozilla/5.0 (Windows NT 5.0; gl-ES; rv:1.9.1.20) Gecko/6954-06-13 07:09:20.459473 Firefox/3.6.15
6a80ef4f-44cb-4bf9-86b7-b7f8776704de,2025-01-24 16:56:33,/api/v1/auth/login,PATCH,200,1203,Opera/8.77.(X11; Linux x86_64; ne-NP) Presto/2.9.170 Version/11.00
3b172ebb-6356-4b4f-a6b1-35d7498c8838,2026-01-27 20:51:58,/api/v1/cart,POST,401,743,Mozilla/5.0 (Android 10; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0
03fc3553-9e54-4b79-b0f5-535af4997543,2024-12-16 06:42:41,/api/v1/orders,GET,400,1435,Mozilla/5.0 (Windows NT 4.0; cs-CZ; rv:1.9.1.20) Gecko/8245-01-17 17:25:16.923645 Firefox/3.6.7
648f307e-db69-40a4-8f8d-bcfd0a3bd345,2024-10-01 07:41:54,/api/v1/user/profile,GET,200,300,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.29.3 (KHTML, like Gecko) Version/4.0 Safari/531.29.3"
fcd36a72-7179-4290-bc83-21a4172d3bb2,2025-03-21 06:12:08,/api/v1/auth/login,POST,200,409,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.0)
0eed8ed5-62bd-4ca1-a28b-25ac0318b75b,2025-05-06 11:08:39,/api/v1/user/profile,GET,200,1916,Opera/8.79.(X11; Linux i686; hsb-DE) Presto/2.9.164 Version/11.00
5bd3109e-1e3a-4e4e-a6eb-d9a0a616ec49,2025-08-25 14:21:27,/api/v1/products,PUT,201,1051,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.1)
02a4ab09-04da-4249-a502-1a214fe44625,2024-03-25 01:26:09,/api/v1/cart,PATCH,201,1587,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.46.4 (KHTML, like Gecko) Version/5.0 Safari/535.46.4"
37a911d8-a628-4419-95cc-f3a348de37f9,2025-03-21 08:21:46,/api/v1/orders,DELETE,404,1652,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.19.3 (KHTML, like Gecko) Version/5.1 Safari/533.19.3"
8d475e01-6e29-46e1-80f7-872612cf05db,2024-08-23 16:10:37,/api/v1/products,POST,503,2731,Opera/8.91.(Windows NT 5.1; tig-ER) Presto/2.9.187 Version/10.00
1de44b30-9611-4da6-ad85-af19d0460e83,2025-01-06 13:25:10,/api/v1/products,DELETE,200,1217,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1)
26f67dda-c4df-4923-be2f-b58921a0fe4f,2024-07-29 01:31:11,/api/v1/user/profile,PUT,200,831,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; wa-BE) AppleWebKit/535.48.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6535.48.1"
5bbede58-3e05-48a2-8218-57a1525b9035,2025-01-03 22:52:29,/api/v1/products,POST,403,1083,Opera/9.20.(Windows NT 5.1; ik-CA) Presto/2.9.189 Version/12.00
d694ad25-40da-423f-a8a1-f9bee57d0f39,2025-11-28 17:05:46,/api/v1/auth/login,PATCH,200,1617,Opera/8.43.(Windows NT 11.0; cs-CZ) Presto/2.9.161 Version/10.00
2148b4a2-ee41-4d40-a639-84bd90bf8c66,2025-10-11 20:26:30,/api/v1/orders,DELETE,200,1922,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/51.0.894.0 Safari/531.2"
c5753992-b1c5-44a4-82a4-c8df882df273,2025-10-28 13:08:15,/api/v1/orders,PUT,200,109,Opera/8.77.(X11; Linux x86_64; sv-SE) Presto/2.9.169 Version/11.00
63b42e3a-ff7b-4853-84d5-7538dfee6310,2025-06-24 19:07:33,/api/v1/cart,DELETE,200,581,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_9 rv:2.0; nr-ZA) AppleWebKit/532.47.2 (KHTML, like Gecko) Version/4.0.5 Safari/532.47.2"
38491e99-6f17-4ae9-b83f-37f4b3c90b2c,2024-01-10 03:38:10,/api/v1/orders,DELETE,400,707,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0)
25800701-e5d5-436e-a133-d48286c260ad,2024-01-23 23:19:49,/api/v1/cart,DELETE,201,1584,"Mozilla/5.0 (Linux; Android 3.2.6) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/23.0.856.0 Safari/534.2"
973927dd-d989-4169-bdc1-cad4701494ba,2025-10-31 12:38:16,/api/v1/user/profile,POST,200,391,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.29.1 (KHTML, like Gecko) Version/4.0 Safari/535.29.1"
81e888ad-677b-4227-b9bc-05551dc69f7f,2026-01-24 08:32:42,/api/v1/cart,GET,204,551,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1 rv:5.0; cy-GB) AppleWebKit/534.8.3 (KHTML, like Gecko) Version/4.0 Safari/534.8.3"
b89b95b3-3f59-4fe4-9908-e9c5937cc121,2024-05-30 01:16:13,/api/v1/auth/login,DELETE,400,1883,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.48.5 (KHTML, like Gecko) Version/5.0.4 Safari/531.48.5"
a2f98b5d-b5c8-4446-b9d4-bf0760f002d7,2024-10-21 05:00:36,/api/v1/orders,PATCH,403,1331,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/34.0.806.0 Safari/534.0"
7cc2fbe3-a54e-4936-a56f-3446994e4dd6,2025-03-31 16:52:25,/api/v1/products,DELETE,204,323,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.1)
50201726-3aaf-4214-aff2-c6039b394672,2025-08-02 14:25:21,/api/v1/orders,DELETE,200,1177,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.13.1 (KHTML, like Gecko) Version/4.1 Safari/532.13.1"
38d37c44-a1ab-4380-b5ab-be3a188e567f,2025-07-27 19:29:38,/api/v1/orders,PUT,400,1529,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/33.0.808.0 Safari/536.0"
50d458f9-0bf7-46c5-9225-4efeb4887165,2024-11-15 14:54:29,/api/v1/auth/login,POST,201,1731,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/19.0.876.0 Safari/532.1"
9e7aeeac-03d1-49d5-b8c6-ede45c8cb644,2025-09-15 03:43:53,/api/v1/user/profile,POST,200,1692,Mozilla/5.0 (Windows NT 5.01; crh-UA; rv:1.9.0.20) Gecko/3700-04-20 11:57:13.408485 Firefox/3.8
22780541-e48e-4ac4-83c6-d9649dfccb33,2025-11-10 18:41:52,/api/v1/products,DELETE,403,446,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/20.0.880.0 Safari/534.2"
d5e555b3-7ce3-4d6f-a7cf-9a4a6e05a786,2024-03-13 00:04:59,/api/v1/products,PATCH,204,581,Opera/9.70.(Windows NT 4.0; sv-SE) Presto/2.9.178 Version/11.00
cd4acab8-cbb3-404e-b1e0-134ef22f7308,2024-10-21 07:11:56,/api/v1/auth/login,PATCH,200,1986,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9; rv:1.9.3.20) Gecko/8185-11-05 13:45:59.482758 Firefox/4.0
14543643-4d92-4177-a4c7-0bacb9e9d7f4,2025-12-22 22:15:25,/api/v1/auth/login,PATCH,200,576,Mozilla/5.0 (Android 5.0.1; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0
461a1b67-7fff-49df-8384-a77c0b8f20fd,2024-12-22 17:27:09,/api/v1/auth/login,PATCH,201,1921,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/36.0.802.0 Safari/532.1"
33d85dcd-0c44-4594-845b-f7f51ee37f68,2025-07-20 14:41:27,/api/v1/user/profile,PATCH,200,1375,Opera/8.13.(Windows NT 5.1; niu-NZ) Presto/2.9.163 Version/12.00
603d3cfe-0935-41de-a9d2-b732ef701835,2024-10-04 09:03:13,/api/v1/user/profile,GET,200,1826,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.21.4 (KHTML, like Gecko) Version/4.0.4 Safari/532.21.4"
9ea53822-591b-420d-b4db-fe1a94dab85b,2025-07-19 00:28:01,/api/v1/auth/login,PATCH,200,1329,"Mozilla/5.0 (Linux; Android 7.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/21.0.881.0 Safari/535.0"
9f3c5266-f814-4841-a738-99597ae5b8b9,2026-02-06 19:09:22,/api/v1/auth/login,DELETE,200,352,Mozilla/5.0 (Android 2.2.2; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0
423adc7e-dede-448e-bf83-d27ab9436f23,2024-05-26 22:43:34,/api/v1/orders,DELETE,201,1755,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_5; rv:1.9.3.20) Gecko/6140-09-26 15:11:21.557281 Firefox/3.8
c4176f48-4662-404a-8422-158d0c9e75ee,2024-03-01 06:15:33,/api/v1/user/profile,GET,200,1478,Mozilla/5.0 (Windows NT 5.1; tr-TR; rv:1.9.1.20) Gecko/5628-09-01 17:20:52.113205 Firefox/3.8
c30101e5-ce46-4371-820b-e6046789baa3,2024-08-04 04:56:02,/api/v1/orders,PATCH,200,422,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.1)
00bb48a5-e28f-4e8a-8d33-acbeaf5597dd,2024-04-14 11:57:10,/api/v1/user/profile,PATCH,204,221,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/20.0.848.0 Mobile/17Z417 Safari/533.2"
98e3cf44-ec12-497c-8b93-247acddcf2ef,2024-04-07 02:40:23,/api/v1/user/profile,DELETE,200,881,Opera/9.88.(X11; Linux x86_64; dz-BT) Presto/2.9.183 Version/10.00
ade2484d-972d-49c8-add6-8ce7d60cbee0,2025-11-30 13:12:56,/api/v1/orders,PATCH,201,325,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/47.0.868.0 Safari/533.2"
b6a4aa1c-7d49-4e4c-85d0-2082ae9370bd,2026-01-17 22:32:21,/api/v1/user/profile,PATCH,200,721,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0)
02ab5ef5-5e3d-4db4-8faa-d698553a2122,2025-02-14 03:28:24,/api/v1/auth/login,PUT,200,1992,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; si-LK) AppleWebKit/535.7.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.7.6"
5f65d7e9-1c95-4905-bb60-ca163ed750b5,2024-11-07 22:37:51,/api/v1/user/profile,POST,403,883,Opera/9.30.(Windows NT 6.1; ayc-PE) Presto/2.9.166 Version/11.00
58664ac5-5f46-40b0-9584-12af4a6f3be7,2024-09-18 04:07:34,/api/v1/products,POST,403,1253,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0; rv:1.9.2.20) Gecko/9077-02-11 12:56:32.409424 Firefox/11.0
8611c52b-2528-494f-a5f0-c2255f82a25d,2024-05-21 01:38:47,/api/v1/products,DELETE,400,196,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.50.7 (KHTML, like Gecko) Version/5.0.1 Safari/533.50.7"
63b4c0fa-f7db-42fd-951d-832958e696b2,2025-09-05 13:29:09,/api/v1/products,POST,201,977,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; zu-ZA) AppleWebKit/534.29.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.29.5"
03f1bddf-ea01-4c05-b185-18be02f8f4ae,2025-06-29 05:05:43,/api/v1/auth/login,GET,201,788,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ur-IN) AppleWebKit/535.17.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.17.7"
613a5dcf-56bf-49e1-89f1-b71468383394,2024-02-18 12:58:02,/api/v1/user/profile,PUT,200,1518,Opera/9.82.(X11; Linux i686; sat-IN) Presto/2.9.164 Version/11.00
06df53e3-beaa-4d46-9311-10fe0431c6b2,2024-02-08 03:43:42,/api/v1/orders,POST,400,1792,Opera/8.33.(X11; Linux i686; nn-NO) Presto/2.9.184 Version/12.00
be2cd761-b387-4e6e-8416-4d549dba6f51,2025-06-08 16:35:57,/api/v1/auth/login,PUT,400,484,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/531.26.4 (KHTML, like Gecko) Version/5.1 Safari/531.26.4"
c0476d11-26da-4a8d-b70c-4e05fc389c16,2024-12-30 07:40:16,/api/v1/user/profile,POST,200,541,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4 rv:6.0; ml-IN) AppleWebKit/535.19.3 (KHTML, like Gecko) Version/4.0 Safari/535.19.3"
89eb0fdb-4b48-42ea-a267-4acacfa6e653,2024-04-25 20:43:39,/api/v1/orders,PATCH,200,909,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/13.0.896.0 Safari/533.1"
39151f6d-6ae8-40f8-a196-ef38640f7ed8,2024-12-11 19:14:19,/api/v1/cart,PATCH,200,1831,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0)
54f07804-a3e2-4817-b84d-3ef0de5900d7,2026-01-02 23:04:46,/api/v1/auth/login,DELETE,200,1782,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/55.0.850.0 Safari/536.0"
ac225046-82e4-45aa-b6aa-e4a618579e0e,2025-04-20 12:02:20,/api/v1/user/profile,DELETE,403,1163,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.39.4 (KHTML, like Gecko) Version/5.0.4 Safari/533.39.4"
5d232f41-3b6a-4d2d-aa93-f2211efa5b6c,2025-07-07 10:06:36,/api/v1/cart,GET,200,520,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; br-FR) AppleWebKit/534.17.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.17.2"
b9464b44-67c5-4ec2-a890-c19775bc0ee9,2025-10-15 07:54:08,/api/v1/orders,DELETE,201,1701,Opera/8.34.(Windows 95; fi-FI) Presto/2.9.167 Version/11.00
fb173a20-239e-4958-8794-86dd95cf2f31,2024-10-11 20:47:37,/api/v1/orders,PUT,201,330,Opera/9.66.(X11; Linux i686; ky-KG) Presto/2.9.175 Version/12.00
f7a1123b-225b-4dac-b04d-6cfdc0a659b8,2024-12-12 08:18:02,/api/v1/products,PUT,201,1534,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.883.0 Safari/535.1"
e23cebc9-1192-40f7-9349-0e4de5c26a85,2024-11-30 03:46:46,/api/v1/orders,PUT,200,402,Mozilla/5.0 (Windows 98; bhb-IN; rv:1.9.2.20) Gecko/3029-02-12 02:51:19.563953 Firefox/3.8
768034e4-0b38-49bd-8bcf-a835d7f53846,2024-11-18 10:22:48,/api/v1/auth/login,POST,200,925,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; szl-PL) AppleWebKit/535.30.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.30.6"
30bf9775-4224-4daa-9ad1-dd53d12f35d0,2024-12-19 11:43:37,/api/v1/cart,POST,201,833,Opera/9.34.(X11; Linux i686; sk-SK) Presto/2.9.163 Version/11.00
c56023c6-1c14-4acf-9cca-53f07478c305,2025-10-15 10:52:50,/api/v1/cart,DELETE,200,1567,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.0)
7eb75df3-8c71-4921-901a-29d14a24fd1f,2025-09-07 18:15:22,/api/v1/orders,POST,200,1024,Opera/8.94.(X11; Linux i686; nn-NO) Presto/2.9.186 Version/12.00
fe15d943-5b07-4fdc-a3c4-afe55d1a33fa,2025-02-05 17:24:20,/api/v1/auth/login,GET,400,1692,Mozilla/5.0 (Android 2.3.7; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0
9c7d52de-1a3e-4a09-89a7-bff2b8fd2593,2024-06-27 04:22:07,/api/v1/cart,GET,503,4706,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2 rv:2.0; is-IS) AppleWebKit/532.1.3 (KHTML, like Gecko) Version/5.0 Safari/532.1.3"
2fb23b25-fb14-420a-9389-ece0e2be8e77,2025-01-29 17:46:52,/api/v1/cart,DELETE,200,786,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1)
d8e0a4f6-5d43-49b3-a8f7-bef5fa235f7e,2025-12-26 09:48:50,/api/v1/auth/login,DELETE,401,1089,Mozilla/5.0 (Android 7.0; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0
e9bacba4-0c07-446f-81c9-aa9edf6d9e3c,2025-01-25 05:57:12,/api/v1/products,POST,200,1116,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.34.7 (KHTML, like Gecko) Version/4.0.3 Safari/535.34.7"
1305d529-001f-4660-95a3-d0f2830ff393,2024-03-13 06:54:15,/api/v1/cart,DELETE,401,1649,Opera/8.34.(Windows NT 6.0; ln-CD) Presto/2.9.184 Version/11.00
45f19f99-92e8-408e-a83d-669d9c47b813,2024-05-19 08:47:18,/api/v1/products,PATCH,200,1052,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hsb-DE) AppleWebKit/532.14.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.14.4"
7c1caa95-bd6a-40ca-9994-a387287bf3a4,2026-02-25 03:30:21,/api/v1/products,DELETE,200,299,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/59.0.894.0 Mobile/89O507 Safari/536.2"
5b043be8-fd81-4c32-82a9-d8a8c2f8d1e1,2025-07-23 19:41:36,/api/v1/products,DELETE,200,283,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4850-08-18 15:06:47.568024 Firefox/3.6.18
44ac9017-9b7f-4a8e-8d3a-0fd89c4ecd1b,2024-04-07 11:57:21,/api/v1/products,GET,403,1780,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1; rv:1.9.6.20) Gecko/4521-09-23 10:31:53.278854 Firefox/3.8
1b365615-8641-44dc-b509-02e05d9580ea,2025-06-07 07:27:55,/api/v1/cart,DELETE,404,736,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5 rv:6.0; ku-TR) AppleWebKit/534.49.4 (KHTML, like Gecko) Version/4.0.2 Safari/534.49.4"
d6362e9a-18f8-4407-9e03-8db9e6a1b2ba,2025-11-14 11:51:47,/api/v1/user/profile,POST,200,63,Opera/9.93.(X11; Linux x86_64; da-DK) Presto/2.9.189 Version/12.00
8ff9615a-2aba-40e0-86e7-8779bb1cbcfe,2024-12-06 15:45:17,/api/v1/products,POST,400,167,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_5) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/29.0.814.0 Safari/531.0"
17a4f5bd-c11f-4d9d-b123-d6e4e5a5ae9a,2026-01-05 05:28:23,/api/v1/orders,GET,200,1594,Opera/8.61.(X11; Linux x86_64; gez-ET) Presto/2.9.168 Version/10.00
7827cf9f-10aa-4829-96fd-948d5be2a821,2024-02-22 06:59:21,/api/v1/auth/login,POST,200,882,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; unm-US) AppleWebKit/535.17.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.17.6"
b8aadd1f-db7d-4128-b6ec-15e1348a8435,2024-01-15 09:10:15,/api/v1/products,POST,200,1383,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/35.0.806.0 Safari/536.0"
4e7c8a2d-aba2-48df-a6f0-61493fc97c0f,2025-06-10 12:48:30,/api/v1/orders,PATCH,200,1612,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1)
b9e4820c-d1b1-45ba-9fad-c72f7d2c54b7,2024-05-20 06:29:42,/api/v1/products,POST,400,951,Opera/9.20.(X11; Linux x86_64; szl-PL) Presto/2.9.176 Version/12.00
12366b5c-848e-48ac-92ca-3b6b3f51507e,2024-02-20 04:50:15,/api/v1/user/profile,DELETE,204,358,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ik-CA) AppleWebKit/532.32.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.32.2"
61d55f4a-6af4-46fe-af6d-478f956ec4c7,2025-09-05 15:31:37,/api/v1/cart,POST,400,725,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1)
c469fb59-4e11-4421-be42-641627a4eaa0,2025-07-25 23:20:49,/api/v1/orders,PATCH,200,835,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.0)
fed3f0c3-f484-415f-8050-834e194cc155,2025-11-14 05:40:08,/api/v1/products,GET,404,1412,"Mozilla/5.0 (Linux; Android 7.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/36.0.813.0 Safari/534.0"
