event_id,view_id,event_type,element_id,event_timestamp
89883,170366,hover,form_login,2026-01-10 01:37:03.212293
89884,425361,scroll,nav_menu,2025-03-23 03:25:31.495682
89885,136544,click,btn_add_to_cart,2025-05-04 19:57:46.906050
89886,214311,scroll,link_details,2025-05-12 00:36:21.084062
89887,170332,submit,form_login,2026-02-02 15:47:45.858582
89888,150901,click,img_hero,2026-02-07 07:26:53.583661
89889,170303,scroll,img_hero,2026-01-17 06:17:07.488314
89890,424867,click,nav_menu,2025-10-17 12:13:11.366782
89891,382936,scroll,nav_menu,2025-12-16 01:57:17.246734
89892,360744,scroll,nav_menu,2025-06-05 13:32:34.781992
89893,376915,hover,nav_menu,2025-09-15 11:11:02.559264
89894,203058,hover,link_details,2025-03-22 06:19:04.535668
89895,262456,click,link_details,2025-12-16 01:56:01.977760
89896,113577,hover,link_details,2025-12-18 16:25:37.086024
89897,476428,scroll,nav_menu,2025-04-05 07:13:19.064207
89898,101902,submit,link_details,2026-02-09 17:01:57.492672
89899,407500,submit,input_search,2025-10-27 10:57:35.770560
89900,344588,hover,btn_add_to_cart,2025-08-19 12:22:12.177721
89901,57239,scroll,form_login,2025-12-19 23:44:15.072597
89902,284182,scroll,link_details,2025-04-09 20:37:42.695071
89903,48519,click,img_hero,2026-01-30 08:18:37.275431
89904,52464,hover,input_search,2025-07-04 19:56:53.926774
89905,427171,submit,img_hero,2025-10-09 00:05:43.432043
89906,83883,submit,link_details,2025-08-30 21:22:44.805682
89907,191411,hover,nav_menu,2026-02-26 09:45:20.642770
89908,10966,click,nav_menu,2025-07-30 15:43:56.100650
89909,19013,submit,img_hero,2025-09-03 15:54:56.784531
89910,439763,hover,form_login,2025-08-08 09:52:56.707453
89911,48925,click,btn_add_to_cart,2025-05-01 08:34:31.358845
89912,408602,submit,link_details,2026-01-20 23:55:29.371526
89913,88566,scroll,form_login,2025-04-26 00:42:30.820190
89914,383925,hover,form_login,2025-03-20 00:27:49.564587
89915,390427,hover,link_details,2025-05-08 05:04:50.969817
89916,451246,hover,img_hero,2026-01-21 10:04:25.191396
89917,112244,scroll,img_hero,2025-07-24 10:23:10.968147
89918,48245,submit,btn_add_to_cart,2025-12-08 07:57:20.789976
89919,121388,scroll,form_login,2025-09-01 09:54:30.462893
89920,15676,scroll,input_search,2025-05-03 09:54:24.797270
89921,193159,hover,link_details,2025-06-26 06:50:45.608034
89922,438985,click,form_login,2025-03-02 10:58:49.732987
89923,443881,scroll,input_search,2025-12-10 07:58:11.793433
89924,171864,submit,form_login,2025-11-05 05:13:38.997602
89925,462321,scroll,link_details,2025-03-13 00:50:45.051536
89926,492661,scroll,form_login,2025-09-29 05:53:46.189701
89927,53231,submit,link_details,2025-12-09 00:11:04.439622
89928,423140,click,btn_add_to_cart,2025-07-02 23:54:53.483720
89929,188642,click,nav_menu,2026-01-03 22:32:04.232126
89930,118216,hover,img_hero,2026-02-08 16:18:08.066645
89931,130557,click,img_hero,2025-08-16 02:52:17.533887
89932,351213,scroll,img_hero,2025-11-02 08:17:32.016948
89933,313066,scroll,btn_add_to_cart,2025-08-25 10:25:18.694983
89934,896,submit,form_login,2025-03-03 12:55:04.551774
89935,408494,hover,link_details,2025-03-06 06:55:44.939291
89936,324649,scroll,nav_menu,2025-10-09 10:36:42.646875
89937,366139,scroll,link_details,2025-11-25 23:48:32.264597
89938,277523,hover,nav_menu,2025-10-02 06:39:41.334500
89939,496365,hover,nav_menu,2025-03-03 13:34:27.670463
89940,84103,click,link_details,2025-06-30 17:10:14.377083
89941,327201,click,img_hero,2025-07-21 01:27:31.771159
89942,404789,hover,img_hero,2026-02-09 00:42:32.881369
89943,451589,hover,nav_menu,2025-11-30 14:41:26.894716
89944,173826,submit,link_details,2025-11-30 08:24:43.184718
89945,179626,scroll,form_login,2025-11-30 21:38:01.136913
89946,381516,scroll,img_hero,2025-09-23 16:09:50.707810
89947,260870,click,input_search,2025-09-17 11:16:56.527705
89948,184221,submit,input_search,2025-12-26 01:15:58.829223
89949,79937,hover,nav_menu,2025-05-16 18:23:10.867419
89950,248354,hover,input_search,2025-08-16 05:26:01.359195
89951,31365,click,img_hero,2025-10-21 05:01:07.179934
89952,243060,scroll,btn_add_to_cart,2025-11-05 11:58:07.873455
89953,165328,hover,nav_menu,2025-11-27 18:42:08.574476
89954,166122,submit,input_search,2025-12-27 12:14:01.566836
89955,60527,click,btn_add_to_cart,2025-05-28 11:23:03.782289
89956,437518,hover,nav_menu,2025-03-10 00:31:27.886969
89957,45220,scroll,input_search,2025-09-22 04:46:10.557920
89958,263025,scroll,input_search,2025-04-22 10:11:47.981135
89959,401886,hover,link_details,2026-02-20 00:25:06.497300
89960,229926,click,btn_add_to_cart,2025-10-23 10:05:42.130062
89961,255585,click,form_login,2025-10-24 20:26:57.864709
89962,285593,click,nav_menu,2025-03-27 20:50:45.924157
89963,347582,submit,nav_menu,2025-07-31 12:37:54.829259
89964,313236,hover,nav_menu,2025-03-31 13:57:46.646688
89965,201166,submit,link_details,2025-05-19 22:46:34.161833
89966,418002,click,nav_menu,2026-02-25 08:23:10.363996
89967,300953,scroll,link_details,2025-12-14 05:30:47.980417
89968,444519,click,input_search,2025-11-10 17:51:33.737270
89969,485913,hover,img_hero,2025-06-21 23:13:03.052563
89970,428233,hover,form_login,2025-06-08 13:59:09.167289
89971,453050,submit,form_login,2025-06-12 10:24:26.842963
89972,27351,hover,nav_menu,2025-06-09 18:56:15.748589
89973,351104,click,nav_menu,2025-11-01 16:28:46.188951
89974,349820,click,nav_menu,2025-03-01 20:59:23.302812
89975,151013,submit,input_search,2025-04-21 00:27:58.975149
89976,362134,hover,btn_add_to_cart,2025-08-06 01:47:58.638596
89977,207475,scroll,btn_add_to_cart,2025-03-25 15:20:11.365747
89978,428834,scroll,nav_menu,2025-10-05 03:10:48.301994
89979,16901,submit,link_details,2025-12-31 09:02:38.386643
89980,119648,click,nav_menu,2025-07-02 13:38:41.814574
89981,218361,submit,nav_menu,2025-03-30 00:20:55.057526
89982,401356,click,btn_add_to_cart,2025-07-27 12:17:45.486097
89983,327557,scroll,nav_menu,2025-04-16 00:03:28.632840
89984,71388,click,form_login,2025-04-04 05:21:39.495307
89985,402670,submit,form_login,2025-06-18 11:03:10.526738
89986,74957,hover,btn_add_to_cart,2025-12-03 03:08:16.747477
89987,18781,click,btn_add_to_cart,2025-05-06 00:07:17.222310
89988,404472,scroll,nav_menu,2025-04-25 09:29:26.516847
89989,59796,scroll,form_login,2025-06-10 12:31:58.975860
89990,248500,scroll,nav_menu,2025-03-11 15:11:29.773544
89991,213215,hover,btn_add_to_cart,2025-09-02 08:56:06.639569
89992,423009,submit,input_search,2025-09-19 04:40:24.296731
89993,176449,click,input_search,2026-01-13 04:30:16.262892
89994,389537,submit,form_login,2025-06-15 01:51:46.337513
89995,234704,hover,img_hero,2025-06-02 18:27:32.173139
89996,338060,click,input_search,2025-10-29 04:24:36.822855
89997,183634,scroll,btn_add_to_cart,2025-11-28 12:55:46.385173
89998,438909,submit,form_login,2025-02-28 06:51:48.073643
89999,10,submit,btn_add_to_cart,2026-01-13 17:25:35.594477
90000,488912,submit,link_details,2025-11-02 20:45:41.784498
90001,380262,scroll,img_hero,2025-11-13 05:44:22.158353
90002,270993,scroll,link_details,2025-06-28 00:28:50.581435
90003,158922,submit,link_details,2025-03-01 02:30:03.787263
90004,302277,submit,img_hero,2025-04-20 09:16:43.673193
90005,442678,click,link_details,2026-02-16 11:11:29.595295
90006,397310,scroll,input_search,2025-11-04 23:04:43.462424
90007,69200,hover,link_details,2025-03-30 06:04:15.091104
90008,277499,scroll,link_details,2025-10-04 01:01:26.530145
90009,436046,scroll,nav_menu,2025-09-14 15:13:38.015750
90010,132292,scroll,nav_menu,2025-09-17 07:09:54.864284
90011,67284,submit,nav_menu,2025-03-11 15:30:11.406211
90012,430581,scroll,link_details,2026-02-01 14:41:09.277511
90013,419620,submit,input_search,2025-06-29 06:38:45.324934
90014,50188,scroll,img_hero,2025-03-09 03:56:17.865247
90015,438863,hover,input_search,2025-12-09 18:52:45.549660
90016,135059,click,nav_menu,2025-04-05 17:46:26.703031
90017,169112,submit,link_details,2025-04-03 00:17:04.267241
90018,385935,submit,btn_add_to_cart,2026-01-11 03:41:08.455983
90019,208911,click,form_login,2025-11-01 16:37:33.863354
90020,100927,click,img_hero,2025-06-28 09:25:14.516980
90021,226637,click,form_login,2025-06-27 02:30:45.052711
90022,301294,hover,btn_add_to_cart,2025-11-25 19:19:27.754318
90023,144985,submit,img_hero,2025-06-22 06:25:04.261760
90024,480222,click,input_search,2025-09-04 20:35:27.116058
90025,164812,submit,btn_add_to_cart,2025-12-08 21:00:45.074520
90026,444096,submit,form_login,2025-05-26 01:56:37.842470
90027,151543,submit,form_login,2025-03-22 16:55:07.720509
90028,483968,submit,btn_add_to_cart,2025-06-04 02:31:54.356548
90029,37753,submit,form_login,2025-02-27 08:20:03.319384
90030,209866,click,nav_menu,2025-04-19 18:58:42.827584
90031,468855,hover,form_login,2025-10-05 20:31:12.238562
90032,204998,scroll,btn_add_to_cart,2025-05-22 00:57:44.393434
90033,431597,hover,img_hero,2025-12-31 07:37:45.983660
90034,391064,click,img_hero,2025-04-01 06:32:49.499707
90035,419581,scroll,link_details,2025-09-05 17:51:47.469123
90036,330702,scroll,img_hero,2025-06-14 01:41:43.635395
90037,221902,scroll,form_login,2025-12-24 03:00:29.466491
90038,267653,scroll,nav_menu,2025-11-28 22:03:22.659500
90039,214279,submit,btn_add_to_cart,2026-02-22 02:58:53.059482
90040,44719,scroll,btn_add_to_cart,2025-11-23 08:40:19.562010
90041,404340,scroll,nav_menu,2025-08-07 04:19:30.731947
90042,141031,click,img_hero,2025-06-16 09:01:13.643762
90043,241137,scroll,btn_add_to_cart,2025-03-22 10:19:49.640040
90044,260938,scroll,link_details,2025-12-21 05:25:18.512797
90045,147700,submit,link_details,2025-11-09 16:57:38.877737
90046,493658,scroll,btn_add_to_cart,2025-12-05 23:01:59.111304
90047,180454,scroll,input_search,2026-01-25 07:27:49.410131
90048,182186,hover,form_login,2026-01-14 13:25:21.923132
90049,204091,hover,input_search,2025-06-17 22:40:26.011351
90050,213082,scroll,input_search,2026-01-10 10:35:31.627559
90051,126052,scroll,link_details,2025-05-14 06:31:14.136722
90052,167247,scroll,form_login,2025-07-06 21:06:57.147040
90053,29006,scroll,input_search,2025-03-07 18:21:30.033350
90054,439117,scroll,input_search,2025-05-30 16:24:24.610157
90055,371688,hover,btn_add_to_cart,2025-11-07 17:53:47.630106
90056,201704,hover,btn_add_to_cart,2025-07-05 15:40:40.769819
90057,283326,hover,input_search,2025-10-24 03:01:45.452184
90058,351542,click,img_hero,2026-02-13 07:23:01.521180
90059,296460,click,link_details,2025-12-11 02:10:35.020969
90060,87198,click,form_login,2025-05-06 19:14:07.216579
90061,85833,hover,link_details,2025-08-16 03:19:43.776726
90062,329981,click,btn_add_to_cart,2025-03-04 13:09:55.379543
90063,167204,click,img_hero,2025-05-08 04:24:09.990195
90064,462990,click,link_details,2025-09-05 20:43:37.453268
90065,466229,submit,nav_menu,2025-04-03 21:46:52.688445
90066,55823,hover,input_search,2025-12-18 18:44:42.811471
90067,248485,submit,nav_menu,2025-06-05 16:23:55.879852
90068,294989,submit,form_login,2025-11-08 10:01:00.798921
90069,218240,click,btn_add_to_cart,2025-05-03 04:45:12.453855
90070,41000,click,nav_menu,2025-09-04 11:23:53.785975
90071,145624,hover,link_details,2025-03-03 06:18:29.484103
90072,438575,click,nav_menu,2025-12-04 18:27:17.716466
90073,412623,hover,btn_add_to_cart,2025-11-19 03:04:25.692548
90074,92839,click,btn_add_to_cart,2025-10-26 17:44:58.688518
90075,132349,hover,img_hero,2026-02-25 02:11:39.727311
90076,162485,submit,input_search,2025-10-05 15:42:28.153275
90077,339580,click,nav_menu,2025-12-09 18:39:06.568384
90078,112323,scroll,btn_add_to_cart,2026-01-07 15:40:32.729057
90079,279522,click,input_search,2025-05-01 06:38:21.401697
90080,162767,hover,img_hero,2025-11-26 00:11:26.369144
90081,340362,click,input_search,2025-10-14 16:04:06.754653
90082,486005,scroll,nav_menu,2025-04-08 07:53:41.652578
90083,257570,scroll,nav_menu,2025-12-29 18:13:06.131265
90084,338734,scroll,nav_menu,2025-12-10 11:13:50.896430
90085,57828,hover,form_login,2025-09-09 16:50:10.283214
90086,270472,submit,form_login,2025-08-04 12:11:25.725561
90087,193118,submit,link_details,2026-02-22 11:18:49.098724
90088,414772,hover,nav_menu,2025-10-28 05:10:21.456612
90089,9312,submit,img_hero,2025-10-04 17:33:53.403222
90090,237857,click,btn_add_to_cart,2025-05-12 11:50:33.898435
90091,336233,hover,nav_menu,2025-04-05 02:48:43.731091
90092,82259,scroll,nav_menu,2025-07-21 22:37:24.371298
90093,363632,scroll,img_hero,2025-12-24 16:28:53.817696
90094,10321,submit,btn_add_to_cart,2025-04-10 12:35:05.656570
90095,183567,scroll,input_search,2025-08-26 15:13:58.444843
90096,339147,click,btn_add_to_cart,2025-09-05 23:24:51.905866
90097,370224,scroll,form_login,2025-05-04 09:05:01.266929
90098,113922,scroll,nav_menu,2025-05-02 04:10:36.798894
90099,440706,hover,nav_menu,2025-09-16 20:08:31.037526
90100,407696,click,btn_add_to_cart,2025-06-13 12:49:45.271321
90101,395198,click,btn_add_to_cart,2025-08-29 07:06:00.965704
90102,379680,click,link_details,2025-12-23 18:15:01.390531
90103,32288,click,btn_add_to_cart,2025-05-09 17:30:44.652498
90104,408782,submit,link_details,2025-12-04 06:23:14.751341
90105,461683,submit,input_search,2025-10-06 09:11:18.603587
90106,151632,submit,form_login,2025-03-10 19:56:34.760061
90107,272750,submit,btn_add_to_cart,2025-11-13 20:33:36.574320
90108,172396,submit,form_login,2025-10-11 05:36:11.302455
90109,36324,click,input_search,2025-09-21 08:09:32.947853
90110,225591,submit,btn_add_to_cart,2025-04-17 02:20:48.403041
90111,316525,hover,btn_add_to_cart,2025-06-21 11:31:48.937194
90112,108369,submit,link_details,2025-04-15 18:26:00.442699
90113,329968,submit,input_search,2025-12-06 12:35:52.941063
90114,436079,hover,link_details,2025-10-05 09:05:55.338294
90115,188738,hover,nav_menu,2025-03-05 18:04:20.488294
90116,103047,hover,form_login,2025-06-06 20:25:16.274631
90117,90243,hover,link_details,2025-10-02 14:47:14.955589
90118,200798,submit,img_hero,2025-10-28 22:19:58.083193
90119,42669,hover,form_login,2025-09-03 07:29:55.251597
90120,136775,click,nav_menu,2026-01-22 13:53:58.184317
90121,217983,click,nav_menu,2025-07-23 18:49:12.796228
90122,478724,scroll,nav_menu,2025-04-07 23:03:10.598970
90123,294618,hover,form_login,2025-11-19 10:33:57.693216
90124,86522,click,link_details,2025-03-16 06:55:03.336950
90125,78476,click,nav_menu,2025-10-30 07:33:08.722584
90126,24439,scroll,form_login,2025-08-04 15:03:54.370501
90127,15173,click,btn_add_to_cart,2025-05-28 17:32:55.416171
90128,490764,click,btn_add_to_cart,2025-06-20 16:34:56.664627
90129,296251,hover,btn_add_to_cart,2025-03-09 21:15:23.152876
90130,321399,scroll,form_login,2025-08-01 01:10:16.190165
90131,393486,hover,link_details,2025-10-21 14:39:21.682832
90132,222879,hover,nav_menu,2025-06-02 17:09:27.338731
90133,387027,scroll,form_login,2025-04-27 19:19:30.737237
90134,357749,submit,btn_add_to_cart,2025-10-06 21:30:46.615193
90135,406206,hover,input_search,2026-02-03 18:46:59.018170
90136,204886,scroll,link_details,2025-09-03 16:52:56.676574
90137,270221,submit,link_details,2025-03-03 19:11:58.007431
90138,333034,hover,form_login,2026-02-04 04:34:46.840079
90139,428888,click,img_hero,2025-05-11 16:25:08.806723
90140,98062,hover,link_details,2025-03-22 13:11:52.840736
90141,359266,click,form_login,2025-10-03 01:58:29.898536
90142,399339,scroll,form_login,2025-07-07 11:23:06.147579
90143,110249,submit,img_hero,2025-09-12 07:26:41.842486
90144,388041,submit,link_details,2025-08-14 11:56:10.343489
90145,391275,click,link_details,2025-12-30 03:12:29.541667
90146,6283,hover,nav_menu,2026-01-05 17:35:57.060533
90147,383589,submit,btn_add_to_cart,2025-03-21 03:24:29.213890
90148,101359,scroll,img_hero,2025-06-11 17:01:33.374449
90149,192938,submit,img_hero,2025-12-15 05:19:28.395896
90150,242416,hover,btn_add_to_cart,2026-02-09 19:22:33.695965
90151,165057,submit,nav_menu,2025-08-16 22:30:29.529544
90152,204676,hover,link_details,2025-07-05 03:23:07.549106
90153,483738,scroll,link_details,2025-07-08 11:17:54.945004
90154,76103,hover,btn_add_to_cart,2025-03-20 02:27:05.236890
90155,485449,click,form_login,2025-09-05 09:17:24.878754
90156,383901,submit,img_hero,2025-07-11 18:31:23.129436
90157,454551,hover,link_details,2026-01-28 14:21:14.966686
90158,123426,hover,link_details,2025-03-16 20:25:02.865838
90159,144152,click,nav_menu,2025-11-15 13:22:27.818130
90160,31881,hover,form_login,2025-05-04 23:06:19.829068
90161,271035,scroll,link_details,2025-12-21 23:51:50.870298
90162,353052,scroll,img_hero,2025-08-16 07:46:22.526144
90163,367497,submit,input_search,2025-04-04 19:21:17.719599
90164,487184,click,link_details,2026-01-06 17:50:19.201084
90165,45602,scroll,nav_menu,2025-09-03 21:02:05.919807
90166,410151,click,link_details,2025-05-14 21:44:33.594464
90167,211763,submit,link_details,2025-10-07 14:32:45.226045
90168,279139,submit,nav_menu,2025-06-07 02:32:27.002679
90169,294679,submit,input_search,2025-11-26 18:06:11.599663
90170,263392,submit,img_hero,2025-05-09 10:30:21.984230
90171,442754,submit,form_login,2025-09-30 22:52:13.156553
90172,342242,hover,link_details,2025-08-09 12:23:43.675750
90173,457843,submit,form_login,2025-07-11 11:20:51.110983
90174,118209,submit,btn_add_to_cart,2025-05-11 03:58:11.342280
90175,163392,hover,img_hero,2025-12-23 10:23:25.858309
90176,231637,click,nav_menu,2025-08-06 04:03:50.658599
90177,260436,hover,input_search,2025-12-31 07:49:08.641877
90178,404867,click,form_login,2025-10-17 23:50:44.209168
90179,485798,click,img_hero,2025-04-02 22:28:00.737719
90180,28025,hover,input_search,2026-02-09 22:08:29.674118
90181,384358,hover,link_details,2025-03-12 00:59:12.764450
90182,118119,submit,link_details,2025-05-19 01:30:05.125033
90183,144333,scroll,img_hero,2026-01-15 04:07:12.655562
90184,213634,scroll,link_details,2026-02-05 06:05:21.179388
90185,397831,submit,form_login,2025-05-27 19:07:13.032965
90186,273665,scroll,btn_add_to_cart,2025-06-08 16:09:26.528257
90187,63271,scroll,link_details,2025-07-07 18:54:10.405063
90188,170664,submit,img_hero,2025-11-11 00:11:34.500922
90189,177060,hover,btn_add_to_cart,2026-01-16 13:57:52.477912
90190,428343,submit,btn_add_to_cart,2026-01-07 19:53:31.275594
90191,301121,hover,btn_add_to_cart,2026-02-20 01:09:57.213394
90192,258838,scroll,form_login,2025-06-26 05:43:27.967556
90193,150666,hover,link_details,2025-06-27 02:58:09.950515
90194,266600,submit,input_search,2025-11-27 11:51:11.845293
90195,31055,hover,form_login,2025-08-12 10:47:48.127174
90196,217384,submit,link_details,2025-08-03 11:08:25.513128
90197,36041,hover,input_search,2025-06-13 14:00:48.485202
90198,289369,click,img_hero,2025-08-25 09:20:34.179058
90199,398864,scroll,nav_menu,2025-07-27 06:39:52.522168
90200,404499,click,btn_add_to_cart,2025-06-11 12:06:52.013307
90201,381763,submit,img_hero,2025-10-10 18:48:01.181496
90202,203661,click,link_details,2025-08-04 19:50:39.349921
90203,86872,submit,img_hero,2025-07-14 15:59:22.260279
90204,393350,submit,form_login,2026-02-25 17:07:37.114491
90205,11742,hover,input_search,2025-12-21 06:58:23.618370
90206,20140,hover,form_login,2026-01-27 21:26:35.651876
90207,473309,submit,form_login,2025-08-16 14:06:17.663817
90208,412972,hover,img_hero,2025-07-07 11:08:08.874530
90209,263079,click,nav_menu,2025-06-08 14:06:45.980418
90210,191198,scroll,form_login,2025-09-06 23:40:24.543813
90211,104548,scroll,form_login,2025-04-22 14:55:57.619331
90212,159018,scroll,input_search,2025-06-19 09:15:09.312015
90213,225183,click,input_search,2025-10-26 09:43:40.632671
90214,118193,scroll,img_hero,2025-07-08 07:26:09.774016
90215,346303,scroll,img_hero,2025-09-04 15:20:58.656378
90216,484175,submit,img_hero,2025-06-25 09:36:41.810633
90217,303178,scroll,btn_add_to_cart,2025-03-14 11:28:02.282475
90218,130077,scroll,input_search,2025-09-05 04:55:31.227643
90219,497635,click,form_login,2025-06-12 19:22:08.129973
90220,197583,hover,link_details,2025-11-09 20:25:47.994551
90221,185013,scroll,input_search,2025-11-03 18:50:48.504430
90222,377500,scroll,form_login,2025-05-31 14:36:37.587433
90223,126668,submit,nav_menu,2025-03-22 06:15:29.869668
90224,280275,click,input_search,2025-09-03 23:13:10.456361
90225,322382,scroll,form_login,2025-08-29 10:31:29.047675
90226,328961,click,input_search,2025-07-08 00:55:55.321801
90227,298627,scroll,form_login,2025-12-24 17:16:47.663719
90228,472052,scroll,nav_menu,2025-06-22 06:39:00.039128
90229,59641,hover,link_details,2025-07-18 06:35:34.881982
90230,295595,click,nav_menu,2025-03-07 00:36:13.981727
90231,44802,scroll,img_hero,2026-01-13 01:16:11.502768
90232,24801,submit,form_login,2025-10-11 00:00:45.842411
90233,213624,click,form_login,2026-02-13 00:37:08.734321
90234,159514,submit,btn_add_to_cart,2025-04-02 07:00:29.819566
90235,241659,hover,btn_add_to_cart,2025-10-30 09:27:26.116362
90236,316925,click,btn_add_to_cart,2025-06-18 04:59:44.575256
90237,93186,click,nav_menu,2025-05-06 16:26:17.182349
90238,115269,scroll,img_hero,2026-02-26 08:39:16.840677
90239,18466,scroll,nav_menu,2025-06-11 21:05:24.942406
90240,187746,submit,link_details,2025-07-19 05:29:47.208014
90241,330121,submit,link_details,2025-05-16 22:02:49.971296
90242,464171,hover,nav_menu,2025-06-24 19:20:05.153710
90243,91538,submit,form_login,2025-10-13 04:32:11.501888
90244,325229,hover,link_details,2025-08-30 17:05:31.327030
90245,278132,submit,img_hero,2025-08-24 19:09:30.340306
90246,241285,click,nav_menu,2025-11-01 08:23:19.667368
90247,328602,submit,nav_menu,2025-07-20 04:57:08.596243
90248,242072,hover,nav_menu,2025-05-23 19:47:38.073231
90249,170149,submit,link_details,2026-02-02 15:09:51.481625
90250,6290,hover,img_hero,2025-07-07 20:56:57.675655
90251,206836,hover,link_details,2025-12-06 01:27:54.787317
90252,44236,click,form_login,2026-01-25 15:23:31.483347
90253,120027,click,link_details,2025-07-23 04:07:43.052568
90254,340097,scroll,input_search,2026-02-12 01:30:49.270225
90255,195807,hover,input_search,2025-05-11 15:02:35.278610
90256,345189,submit,nav_menu,2025-08-26 10:15:49.583125
90257,310889,scroll,input_search,2025-09-15 06:17:00.889595
90258,327310,scroll,img_hero,2025-09-16 04:14:46.806916
90259,406907,submit,input_search,2025-04-27 04:57:16.225684
90260,185549,scroll,btn_add_to_cart,2026-02-17 09:33:25.761094
90261,425524,click,input_search,2025-06-20 20:37:09.329304
90262,315255,submit,link_details,2025-11-17 23:12:09.674399
90263,324253,submit,link_details,2025-04-29 17:17:31.301361
90264,167024,hover,btn_add_to_cart,2025-12-20 06:42:43.090902
90265,386910,hover,btn_add_to_cart,2025-07-08 13:15:30.746325
90266,240496,hover,link_details,2025-03-07 12:32:51.482073
90267,140559,hover,btn_add_to_cart,2025-06-07 20:45:11.474707
90268,65421,click,nav_menu,2025-03-25 12:16:50.559763
90269,37334,submit,link_details,2025-05-29 16:06:49.499738
90270,287275,scroll,btn_add_to_cart,2025-05-03 01:10:04.982886
90271,336727,hover,link_details,2025-04-09 14:43:12.687833
90272,75504,submit,link_details,2025-07-19 16:27:49.217393
90273,48302,hover,nav_menu,2025-05-01 02:09:44.299985
90274,36255,hover,form_login,2025-12-01 19:49:59.352280
90275,134981,scroll,nav_menu,2025-03-01 10:48:32.384232
90276,498639,submit,form_login,2025-03-04 09:31:41.781815
90277,141234,scroll,nav_menu,2025-08-02 00:47:47.170928
90278,88111,hover,link_details,2025-05-18 19:15:42.570092
90279,255196,scroll,input_search,2025-03-15 22:00:57.907753
90280,191046,hover,link_details,2025-12-02 04:05:13.907242
90281,317249,click,img_hero,2025-08-22 03:42:29.692163
90282,329814,click,img_hero,2025-12-20 19:16:39.706171
90283,282193,click,btn_add_to_cart,2025-11-14 16:47:47.857502
90284,47802,scroll,form_login,2025-09-13 18:33:58.964233
90285,118075,click,img_hero,2025-11-18 06:20:32.397375
90286,21827,click,nav_menu,2025-04-21 14:46:27.427350
90287,227176,scroll,input_search,2025-11-18 01:05:47.997162
90288,366884,hover,link_details,2025-07-15 00:44:30.835388
90289,116578,click,link_details,2026-02-19 01:22:06.165974
90290,193028,scroll,btn_add_to_cart,2026-02-14 03:40:23.022196
90291,201795,hover,btn_add_to_cart,2025-04-12 07:42:40.422935
90292,493575,submit,form_login,2025-09-22 02:23:42.947701
90293,115284,scroll,form_login,2025-04-04 13:28:20.376801
90294,150086,scroll,link_details,2025-07-06 20:50:31.348196
90295,469967,click,img_hero,2025-12-04 06:33:25.986708
90296,175222,hover,input_search,2026-02-07 02:11:40.946668
90297,232684,click,link_details,2025-05-22 06:37:53.712535
90298,153200,click,input_search,2025-06-15 17:35:37.843793
90299,181979,click,btn_add_to_cart,2025-04-03 23:59:49.762730
90300,350597,hover,nav_menu,2025-11-19 05:25:15.727572
90301,65252,submit,btn_add_to_cart,2025-07-13 22:59:01.258864
90302,182674,click,form_login,2025-05-05 15:41:55.376915
90303,423712,hover,form_login,2025-12-12 01:56:42.078160
90304,304039,hover,input_search,2026-01-17 11:43:05.356457
90305,239157,scroll,btn_add_to_cart,2025-07-05 14:42:43.102587
90306,399398,submit,nav_menu,2025-04-13 06:52:04.080000
90307,263320,scroll,input_search,2025-09-29 20:10:32.451574
90308,130810,scroll,img_hero,2025-08-07 16:28:32.494116
90309,471908,scroll,nav_menu,2026-02-14 00:46:17.118780
90310,101047,submit,nav_menu,2025-05-12 12:47:13.184551
90311,279762,submit,img_hero,2026-01-02 12:17:25.320872
90312,190142,scroll,link_details,2026-02-24 08:32:47.110598
90313,329484,submit,link_details,2025-10-05 22:38:38.485386
90314,334611,scroll,btn_add_to_cart,2025-11-08 17:57:17.697747
90315,324099,submit,link_details,2026-01-09 23:14:11.980922
90316,332083,click,btn_add_to_cart,2026-01-27 23:26:54.731536
90317,287162,click,nav_menu,2026-01-14 13:11:04.512490
90318,51721,scroll,img_hero,2026-01-21 20:02:14.987934
90319,407766,click,img_hero,2025-08-28 22:20:14.703481
90320,239162,click,form_login,2026-02-21 04:15:34.865771
90321,52390,submit,form_login,2025-12-20 06:15:57.471732
90322,453272,click,btn_add_to_cart,2025-10-23 13:32:22.374531
90323,358731,hover,link_details,2025-08-01 00:55:59.180532
90324,496085,click,img_hero,2025-11-15 10:12:05.675869
90325,272555,submit,nav_menu,2025-11-07 03:40:59.109911
90326,111252,click,btn_add_to_cart,2025-03-11 06:44:30.917998
90327,30749,hover,input_search,2025-03-03 05:08:03.791925
90328,361717,click,img_hero,2025-04-27 04:35:11.765036
90329,225932,hover,img_hero,2025-07-13 22:57:15.538610
90330,258270,click,nav_menu,2025-10-27 00:18:48.075950
90331,479650,scroll,form_login,2025-04-16 06:08:18.172444
90332,247478,click,nav_menu,2025-05-11 11:19:00.558039
90333,462774,scroll,btn_add_to_cart,2025-10-02 14:45:59.011884
90334,256468,submit,input_search,2025-12-19 01:30:35.620088
90335,149896,click,link_details,2025-10-01 04:55:29.351306
90336,182336,hover,input_search,2025-09-16 10:12:39.081918
90337,179220,click,nav_menu,2025-11-15 08:07:08.077332
90338,52634,click,input_search,2025-09-29 09:18:47.406036
90339,340282,scroll,link_details,2025-03-25 17:44:37.516021
90340,217345,scroll,input_search,2025-07-06 23:55:42.196918
