order_item_id,order_id,prod_id,quantity,unit_price,gross_amount,discount_amount,net_amount
181186,72528,523,3,119623.74,358871.22,0.0,358871.22
181187,72528,4897,3,1031.11,3093.33,0.0,3093.33
181188,72528,4476,1,8727.98,8727.98,0.0,8727.98
181189,72529,4407,3,1221.77,3665.31,0.0,3665.31
181190,72529,3127,1,236.97,236.97,0.0,236.97
181191,72529,5366,1,6834.97,6834.97,0.0,6834.97
181192,72530,3754,2,8716.43,17432.86,0.0,17432.86
181193,72531,2998,3,3236.87,9710.61,0.0,9710.61
181194,72531,1974,1,38169.65,38169.65,0.0,38169.65
181195,72531,603,1,8303.66,8303.66,0.0,8303.66
181196,72532,4997,2,1050.66,2101.32,0.0,2101.32
181197,72532,937,2,3147.5,6295.0,0.0,6295.0
181198,72532,3514,2,1921.28,3842.56,576.38,3266.18
181199,72533,1421,2,4486.55,8973.1,448.66,8524.44
181200,72533,1733,3,31317.96,93953.88,0.0,93953.88
181201,72533,5921,1,19863.75,19863.75,0.0,19863.75
181202,72534,180,3,90758.12,272274.36,13613.72,258660.64
181203,72534,4788,2,941.63,1883.26,0.0,1883.26
181204,72535,5213,1,13023.66,13023.66,0.0,13023.66
181205,72536,4474,2,9734.3,19468.6,0.0,19468.6
181206,72536,5806,2,30994.64,61989.28,0.0,61989.28
181207,72537,5892,2,35242.32,70484.64,0.0,70484.64
181208,72538,2591,3,2368.57,7105.71,0.0,7105.71
181209,72539,5816,3,9555.46,28666.38,0.0,28666.38
181210,72539,1670,1,7622.72,7622.72,0.0,7622.72
181211,72539,3784,3,9202.69,27608.07,0.0,27608.07
181212,72540,2544,1,145.65,145.65,0.0,145.65
181213,72540,5200,2,3140.03,6280.06,0.0,6280.06
181214,72541,2720,3,2669.18,8007.54,0.0,8007.54
181215,72542,1152,2,3886.53,7773.06,0.0,7773.06
181216,72542,4478,1,5211.96,5211.96,0.0,5211.96
181217,72542,6034,2,15785.62,31571.24,6314.25,25256.99
181218,72542,920,2,3147.67,6295.34,0.0,6295.34
181219,72543,1645,2,6197.17,12394.34,0.0,12394.34
181220,72543,5971,3,45553.37,136660.11,0.0,136660.11
181221,72543,5570,1,13628.47,13628.47,0.0,13628.47
181222,72543,5645,3,39378.9,118136.7,11813.67,106323.03
181223,72544,3253,2,1346.76,2693.52,0.0,2693.52
181224,72544,3676,1,64.47,64.47,0.0,64.47
181225,72544,3223,3,201.23,603.69,0.0,603.69
181226,72545,2738,1,3893.58,3893.58,0.0,3893.58
181227,72545,4862,2,730.6,1461.2,0.0,1461.2
181228,72545,4841,2,1146.26,2292.52,229.25,2063.27
181229,72545,4505,1,5381.62,5381.62,0.0,5381.62
181230,72546,5953,1,7995.07,7995.07,0.0,7995.07
181231,72546,3917,2,3612.5,7225.0,0.0,7225.0
181232,72546,4915,3,733.62,2200.86,0.0,2200.86
181233,72547,5046,3,1394.25,4182.75,0.0,4182.75
181234,72547,5425,2,3289.83,6579.66,0.0,6579.66
181235,72547,2668,3,557.65,1672.95,0.0,1672.95
181236,72547,4607,3,7228.45,21685.35,0.0,21685.35
181237,72548,990,1,7022.35,7022.35,702.24,6320.11
181238,72549,3237,1,1346.96,1346.96,0.0,1346.96
181239,72549,3395,2,263.0,526.0,0.0,526.0
181240,72550,5583,1,13541.57,13541.57,0.0,13541.57
181241,72550,5901,1,42605.78,42605.78,0.0,42605.78
181242,72550,2907,2,4154.53,8309.06,830.91,7478.15
181243,72550,5756,3,22829.26,68487.78,6848.78,61639.0
181244,72551,991,3,5299.23,15897.69,0.0,15897.69
181245,72552,4788,1,941.63,941.63,0.0,941.63
181246,72552,4119,3,2270.56,6811.68,0.0,6811.68
181247,72553,1429,3,2338.52,7015.56,1753.89,5261.67
181248,72553,3453,2,1810.77,3621.54,0.0,3621.54
181249,72554,2450,1,1989.09,1989.09,0.0,1989.09
181250,72555,914,2,8258.04,16516.08,0.0,16516.08
181251,72555,77,3,126053.82,378161.46,0.0,378161.46
181252,72556,4255,1,14142.9,14142.9,2828.58,11314.32
181253,72556,1280,2,3002.3,6004.6,0.0,6004.6
181254,72556,4830,1,1996.23,1996.23,0.0,1996.23
181255,72557,5601,2,4802.8,9605.6,0.0,9605.6
181256,72557,1376,1,6686.04,6686.04,0.0,6686.04
181257,72557,5372,2,2347.2,4694.4,0.0,4694.4
181258,72557,3335,1,949.27,949.27,0.0,949.27
181259,72558,2960,2,1569.33,3138.66,0.0,3138.66
181260,72558,296,2,22714.11,45428.22,0.0,45428.22
181261,72558,3895,2,10791.94,21583.88,0.0,21583.88
181262,72558,1204,3,9469.89,28409.67,0.0,28409.67
181263,72559,2664,2,1624.64,3249.28,0.0,3249.28
181264,72559,467,2,146247.02,292494.04,58498.81,233995.23
181265,72560,4171,2,4687.56,9375.12,0.0,9375.12
181266,72561,5017,1,1075.77,1075.77,0.0,1075.77
181267,72561,642,3,132280.38,396841.14,0.0,396841.14
181268,72562,1665,3,2266.84,6800.52,0.0,6800.52
181269,72562,5917,1,5583.86,5583.86,0.0,5583.86
181270,72562,3665,3,1605.77,4817.31,0.0,4817.31
181271,72562,1303,1,2316.07,2316.07,0.0,2316.07
181272,72563,3966,2,3896.96,7793.92,0.0,7793.92
181273,72564,1224,2,6433.28,12866.56,0.0,12866.56
181274,72565,4336,3,4241.77,12725.31,0.0,12725.31
181275,72566,1780,1,31150.18,31150.18,0.0,31150.18
181276,72566,4554,2,3452.58,6905.16,0.0,6905.16
181277,72567,1639,3,3905.92,11717.76,0.0,11717.76
181278,72567,5503,2,6554.24,13108.48,0.0,13108.48
181279,72567,3302,2,94.61,189.22,0.0,189.22
181280,72567,870,1,7396.75,7396.75,0.0,7396.75
181281,72568,402,1,59262.57,59262.57,0.0,59262.57
181282,72568,4716,2,3280.49,6560.98,0.0,6560.98
181283,72568,1386,3,9827.95,29483.85,0.0,29483.85
181284,72568,58,2,82627.54,165255.08,0.0,165255.08
181285,72569,3058,3,1614.37,4843.11,0.0,4843.11
181286,72569,2217,3,21569.61,64708.83,0.0,64708.83
181287,72570,4674,3,8035.59,24106.77,0.0,24106.77
181288,72570,4173,3,14793.11,44379.33,0.0,44379.33
181289,72571,1639,1,3905.92,3905.92,0.0,3905.92
181290,72572,5934,1,27837.93,27837.93,0.0,27837.93
181291,72572,4573,1,9683.91,9683.91,0.0,9683.91
181292,72572,928,3,2002.91,6008.73,0.0,6008.73
181293,72572,2183,2,38506.51,77013.02,0.0,77013.02
181294,72573,2705,3,2277.61,6832.83,0.0,6832.83
181295,72573,3966,2,3896.96,7793.92,0.0,7793.92
181296,72574,3262,3,1021.5,3064.5,0.0,3064.5
181297,72574,2749,2,1477.86,2955.72,0.0,2955.72
181298,72574,5011,1,1734.56,1734.56,0.0,1734.56
181299,72575,625,3,30427.82,91283.46,0.0,91283.46
181300,72576,5926,2,30917.59,61835.18,0.0,61835.18
181301,72576,3540,3,1049.5,3148.5,0.0,3148.5
181302,72577,1278,3,8567.17,25701.51,0.0,25701.51
181303,72578,3095,1,937.31,937.31,0.0,937.31
181304,72578,2132,3,37477.94,112433.82,0.0,112433.82
181305,72578,764,1,73580.0,73580.0,3679.0,69901.0
181306,72578,2763,2,3279.53,6559.06,0.0,6559.06
181307,72579,5475,3,8949.65,26848.95,0.0,26848.95
181308,72579,839,2,8738.46,17476.92,0.0,17476.92
181309,72579,888,1,5181.93,5181.93,0.0,5181.93
181310,72579,2478,2,3507.0,7014.0,350.7,6663.3
181311,72580,946,2,6696.25,13392.5,1339.25,12053.25
181312,72580,2434,1,4347.13,4347.13,0.0,4347.13
181313,72581,1510,3,2370.77,7112.31,0.0,7112.31
181314,72582,1209,2,4569.8,9139.6,0.0,9139.6
181315,72583,1905,1,5439.16,5439.16,0.0,5439.16
181316,72583,4345,3,5498.36,16495.08,0.0,16495.08
181317,72583,2377,3,3730.09,11190.27,0.0,11190.27
181318,72583,1085,3,6431.96,19295.88,964.79,18331.09
181319,72584,309,1,52982.38,52982.38,0.0,52982.38
181320,72584,5712,2,11573.39,23146.78,0.0,23146.78
181321,72584,1956,3,7908.97,23726.91,0.0,23726.91
181322,72585,2990,2,1854.19,3708.38,0.0,3708.38
181323,72585,4965,3,543.69,1631.07,0.0,1631.07
181324,72586,4361,1,6116.75,6116.75,0.0,6116.75
181325,72586,1586,1,7316.9,7316.9,0.0,7316.9
181326,72587,339,1,128533.23,128533.23,0.0,128533.23
181327,72587,8,3,71926.86,215780.58,0.0,215780.58
181328,72588,1802,3,16522.31,49566.93,7435.04,42131.89
181329,72589,70,3,91913.04,275739.12,0.0,275739.12
181330,72589,1764,3,1388.98,4166.94,0.0,4166.94
181331,72589,1837,2,29331.77,58663.54,0.0,58663.54
181332,72590,3639,2,1702.73,3405.46,510.82,2894.64
181333,72590,5596,1,18747.73,18747.73,0.0,18747.73
181334,72591,2900,3,3508.49,10525.47,0.0,10525.47
181335,72591,5336,3,7680.34,23041.02,2304.1,20736.92
181336,72591,5936,2,20517.08,41034.16,0.0,41034.16
181337,72591,226,3,132486.44,397459.32,0.0,397459.32
181338,72592,4648,2,3845.67,7691.34,0.0,7691.34
181339,72593,2789,1,4814.35,4814.35,0.0,4814.35
181340,72593,1992,3,1547.24,4641.72,0.0,4641.72
181341,72593,3965,3,12796.24,38388.72,5758.31,32630.41
181342,72594,1098,2,2788.21,5576.42,0.0,5576.42
181343,72594,3575,1,412.09,412.09,0.0,412.09
181344,72594,4948,3,1731.05,5193.15,0.0,5193.15
181345,72595,4242,2,6309.88,12619.76,0.0,12619.76
181346,72595,36,2,40531.43,81062.86,0.0,81062.86
181347,72595,3384,3,1049.52,3148.56,0.0,3148.56
181348,72595,5910,2,9430.4,18860.8,2829.12,16031.68
181349,72596,2785,2,4678.0,9356.0,0.0,9356.0
181350,72596,1465,1,7427.35,7427.35,0.0,7427.35
181351,72596,239,3,97718.61,293155.83,87946.75,205209.08
181352,72596,3619,1,1481.87,1481.87,0.0,1481.87
181353,72597,4173,1,14793.11,14793.11,0.0,14793.11
181354,72598,2925,2,1319.2,2638.4,0.0,2638.4
181355,72599,1837,3,29331.77,87995.31,0.0,87995.31
181356,72599,501,2,12075.71,24151.42,0.0,24151.42
181357,72599,3680,2,1742.27,3484.54,0.0,3484.54
181358,72600,2826,1,2779.21,2779.21,0.0,2779.21
181359,72600,5205,3,11434.24,34302.72,0.0,34302.72
181360,72601,5207,3,2066.42,6199.26,0.0,6199.26
181361,72601,5979,3,11397.45,34192.35,0.0,34192.35
181362,72601,3202,1,1871.66,1871.66,0.0,1871.66
181363,72601,2700,2,989.03,1978.06,0.0,1978.06
181364,72602,2868,2,2740.47,5480.94,0.0,5480.94
181365,72603,1837,2,29331.77,58663.54,0.0,58663.54
181366,72603,5609,3,42001.99,126005.97,0.0,126005.97
181367,72604,4976,1,1807.63,1807.63,0.0,1807.63
181368,72605,5783,1,28805.13,28805.13,1440.26,27364.87
181369,72605,1849,3,34564.28,103692.84,0.0,103692.84
181370,72605,4339,2,4991.68,9983.36,0.0,9983.36
181371,72605,4032,3,7914.79,23744.37,0.0,23744.37
181372,72606,2416,3,2278.72,6836.16,1025.42,5810.74
181373,72606,2699,1,3019.17,3019.17,0.0,3019.17
181374,72606,11,1,68575.02,68575.02,13715.0,54860.02
181375,72606,1995,2,11946.66,23893.32,7168.0,16725.32
181376,72607,3012,3,383.6,1150.8,0.0,1150.8
181377,72607,2846,2,2505.5,5011.0,0.0,5011.0
181378,72607,282,3,94433.38,283300.14,0.0,283300.14
181379,72608,5604,3,26893.84,80681.52,0.0,80681.52
181380,72608,4924,1,474.57,474.57,0.0,474.57
181381,72608,302,3,106067.63,318202.89,0.0,318202.89
181382,72608,5989,1,33785.57,33785.57,0.0,33785.57
181383,72609,4124,3,11545.69,34637.07,0.0,34637.07
181384,72610,315,2,140961.31,281922.62,0.0,281922.62
181385,72610,1999,3,12132.74,36398.22,0.0,36398.22
181386,72610,3374,3,1495.08,4485.24,1121.31,3363.93
181387,72610,5522,2,12986.54,25973.08,0.0,25973.08
181388,72611,4687,2,2362.61,4725.22,0.0,4725.22
181389,72612,5,2,34542.72,69085.44,0.0,69085.44
181390,72613,3122,1,1930.36,1930.36,0.0,1930.36
181391,72613,5998,3,8722.39,26167.17,0.0,26167.17
181392,72613,1644,3,6410.52,19231.56,0.0,19231.56
181393,72614,133,3,134600.91,403802.73,0.0,403802.73
181394,72615,3740,1,2560.95,2560.95,0.0,2560.95
181395,72615,3290,1,399.2,399.2,0.0,399.2
181396,72615,3521,3,76.25,228.75,0.0,228.75
181397,72616,4794,2,1605.85,3211.7,0.0,3211.7
181398,72616,3702,3,768.56,2305.68,576.42,1729.26
181399,72616,3229,1,32.76,32.76,0.0,32.76
181400,72617,4830,2,1996.23,3992.46,0.0,3992.46
181401,72617,2614,2,3381.89,6763.78,0.0,6763.78
181402,72618,652,1,10805.67,10805.67,0.0,10805.67
181403,72618,4906,2,1282.39,2564.78,384.72,2180.06
181404,72619,2620,3,2859.2,8577.6,1715.52,6862.08
181405,72619,4442,3,2121.4,6364.2,0.0,6364.2
181406,72619,5815,3,5686.99,17060.97,853.05,16207.92
181407,72620,4590,1,1386.16,1386.16,0.0,1386.16
181408,72621,1155,2,1730.88,3461.76,0.0,3461.76
181409,72621,1587,2,7639.95,15279.9,0.0,15279.9
181410,72622,810,2,75823.11,151646.22,0.0,151646.22
181411,72622,5040,3,309.79,929.37,0.0,929.37
181412,72622,3421,3,675.16,2025.48,0.0,2025.48
181413,72623,1774,2,37270.18,74540.36,7454.04,67086.32
181414,72624,4771,3,1272.93,3818.79,0.0,3818.79
181415,72624,432,2,139063.73,278127.46,55625.49,222501.97
181416,72624,301,3,58177.03,174531.09,0.0,174531.09
181417,72625,3140,3,536.67,1610.01,0.0,1610.01
181418,72625,3221,3,287.82,863.46,0.0,863.46
181419,72626,5390,2,5003.32,10006.64,2001.33,8005.31
181420,72627,5402,3,8029.38,24088.14,0.0,24088.14
181421,72627,609,1,141820.29,141820.29,42546.09,99274.2
181422,72627,4174,3,3885.04,11655.12,2331.02,9324.1
181423,72628,350,3,93620.13,280860.39,0.0,280860.39
181424,72628,281,3,92327.76,276983.28,13849.16,263134.12
181425,72628,2932,2,2166.46,4332.92,0.0,4332.92
181426,72628,5333,1,3161.64,3161.64,0.0,3161.64
181427,72629,106,3,27641.23,82923.69,0.0,82923.69
181428,72629,3320,1,947.17,947.17,0.0,947.17
181429,72630,3834,1,4949.01,4949.01,0.0,4949.01
181430,72630,758,2,77244.52,154489.04,0.0,154489.04
181431,72631,1133,2,9221.87,18443.74,0.0,18443.74
181432,72631,4046,2,9506.84,19013.68,0.0,19013.68
181433,72631,4233,1,12185.35,12185.35,3046.34,9139.01
181434,72632,540,1,62591.21,62591.21,0.0,62591.21
181435,72633,5908,3,15829.17,47487.51,0.0,47487.51
181436,72634,4128,3,1341.6,4024.8,0.0,4024.8
181437,72634,4521,2,1842.51,3685.02,0.0,3685.02
181438,72635,3446,2,1274.47,2548.94,0.0,2548.94
181439,72635,3472,3,217.23,651.69,195.51,456.18
181440,72635,2727,1,602.78,602.78,0.0,602.78
181441,72635,1660,2,9571.98,19143.96,0.0,19143.96
181442,72636,1062,2,4896.12,9792.24,0.0,9792.24
181443,72637,1927,2,4629.56,9259.12,0.0,9259.12
181444,72637,3253,2,1346.76,2693.52,0.0,2693.52
181445,72638,5677,1,17947.75,17947.75,0.0,17947.75
181446,72639,2541,2,317.17,634.34,0.0,634.34
181447,72639,2145,2,18166.72,36333.44,7266.69,29066.75
181448,72639,1275,3,302.85,908.55,0.0,908.55
181449,72639,1800,2,39513.53,79027.06,15805.41,63221.65
181450,72640,2711,2,4706.9,9413.8,0.0,9413.8
181451,72640,279,1,77321.88,77321.88,0.0,77321.88
181452,72641,3824,2,3057.4,6114.8,917.22,5197.58
181453,72641,2096,1,4677.56,4677.56,0.0,4677.56
181454,72641,2771,1,1079.48,1079.48,269.87,809.61
181455,72642,3445,2,911.71,1823.42,0.0,1823.42
181456,72642,553,2,52840.67,105681.34,0.0,105681.34
181457,72642,5492,1,10407.59,10407.59,0.0,10407.59
181458,72643,3779,3,10976.28,32928.84,0.0,32928.84
181459,72644,1638,2,5328.02,10656.04,1065.6,9590.44
181460,72644,5330,1,13108.98,13108.98,0.0,13108.98
181461,72644,2187,3,17704.46,53113.38,0.0,53113.38
181462,72644,1080,3,3627.43,10882.29,0.0,10882.29
181463,72645,1372,2,4737.61,9475.22,0.0,9475.22
181464,72645,5400,2,3834.93,7669.86,0.0,7669.86
181465,72645,4989,1,1604.29,1604.29,0.0,1604.29
181466,72646,4719,2,8815.22,17630.44,0.0,17630.44
181467,72646,859,1,4182.83,4182.83,0.0,4182.83
181468,72646,3605,1,1951.13,1951.13,0.0,1951.13
181469,72647,2533,3,4970.82,14912.46,0.0,14912.46
181470,72647,33,1,121458.63,121458.63,0.0,121458.63
181471,72648,1811,2,12125.36,24250.72,2425.07,21825.65
181472,72648,5245,2,582.04,1164.08,0.0,1164.08
181473,72649,4191,1,5666.31,5666.31,0.0,5666.31
181474,72649,4566,2,7657.76,15315.52,765.78,14549.74
181475,72649,1689,3,2980.78,8942.34,0.0,8942.34
181476,72649,5912,1,32041.55,32041.55,6408.31,25633.24
181477,72650,4361,3,6116.75,18350.25,0.0,18350.25
181478,72650,1787,2,8457.9,16915.8,0.0,16915.8
181479,72651,5103,2,1711.9,3423.8,513.57,2910.23
181480,72651,573,2,132782.87,265565.74,0.0,265565.74
181481,72651,440,3,2267.22,6801.66,0.0,6801.66
181482,72652,4969,2,498.96,997.92,0.0,997.92
181483,72652,3368,1,98.95,98.95,0.0,98.95
181484,72653,4316,1,221.11,221.11,0.0,221.11
181485,72654,3367,2,62.53,125.06,0.0,125.06
181486,72655,4211,2,2705.04,5410.08,0.0,5410.08
181487,72655,576,1,125967.0,125967.0,0.0,125967.0
181488,72655,4902,3,208.07,624.21,0.0,624.21
181489,72656,5069,2,1246.61,2493.22,0.0,2493.22
181490,72657,5521,2,7393.04,14786.08,0.0,14786.08
181491,72657,3257,2,569.12,1138.24,113.82,1024.42
181492,72657,5705,1,23304.49,23304.49,1165.22,22139.27
181493,72657,5476,3,1236.03,3708.09,741.62,2966.47
181494,72658,3318,1,1773.4,1773.4,354.68,1418.72
181495,72658,1343,1,6940.69,6940.69,694.07,6246.62
181496,72658,4218,2,13119.68,26239.36,0.0,26239.36
181497,72658,455,3,129607.16,388821.48,0.0,388821.48
181498,72659,4123,1,8441.41,8441.41,0.0,8441.41
181499,72659,90,1,32173.79,32173.79,0.0,32173.79
181500,72660,5459,2,11903.15,23806.3,0.0,23806.3
181501,72660,2236,1,6564.49,6564.49,984.67,5579.82
181502,72660,4892,2,1171.3,2342.6,0.0,2342.6
181503,72660,5712,3,11573.39,34720.17,0.0,34720.17
181504,72661,385,3,22388.71,67166.13,0.0,67166.13
181505,72661,4890,3,1855.93,5567.79,278.39,5289.4
181506,72661,5956,2,23239.86,46479.72,0.0,46479.72
181507,72661,1158,2,7064.92,14129.84,0.0,14129.84
181508,72662,4336,1,4241.77,4241.77,0.0,4241.77
181509,72663,1086,2,6869.68,13739.36,0.0,13739.36
181510,72663,4556,1,4444.83,4444.83,0.0,4444.83
181511,72663,5259,1,4424.66,4424.66,663.7,3760.96
181512,72663,1381,1,9293.83,9293.83,0.0,9293.83
181513,72664,5859,2,39495.13,78990.26,11848.54,67141.72
181514,72664,538,2,41113.87,82227.74,0.0,82227.74
181515,72664,4704,2,4352.49,8704.98,0.0,8704.98
181516,72664,1935,3,20522.48,61567.44,18470.23,43097.21
181517,72665,2374,2,3690.65,7381.3,0.0,7381.3
181518,72665,3115,1,605.4,605.4,0.0,605.4
181519,72665,632,3,88642.24,265926.72,0.0,265926.72
181520,72665,910,3,7789.32,23367.96,0.0,23367.96
181521,72666,937,1,3147.5,3147.5,314.75,2832.75
181522,72667,288,3,138515.9,415547.7,41554.77,373992.93
181523,72667,2683,3,582.62,1747.86,524.36,1223.5
181524,72667,3071,3,69.56,208.68,52.17,156.51
181525,72667,2470,3,2925.98,8777.94,1316.69,7461.25
181526,72668,3723,2,13625.07,27250.14,2725.01,24525.13
181527,72668,5446,1,8018.88,8018.88,400.94,7617.94
181528,72669,2226,3,21712.54,65137.62,0.0,65137.62
181529,72669,4529,3,6709.04,20127.12,0.0,20127.12
181530,72669,881,2,6893.52,13787.04,0.0,13787.04
181531,72669,1314,2,5171.16,10342.32,1551.35,8790.97
181532,72670,1764,3,1388.98,4166.94,0.0,4166.94
181533,72670,2442,2,1895.66,3791.32,0.0,3791.32
181534,72670,505,2,139533.3,279066.6,41859.99,237206.61
181535,72671,3676,2,64.47,128.94,0.0,128.94
181536,72671,4029,1,10393.66,10393.66,0.0,10393.66
181537,72671,51,1,89119.89,89119.89,0.0,89119.89
181538,72672,275,3,72403.34,217210.02,0.0,217210.02
181539,72672,1091,3,1104.48,3313.44,0.0,3313.44
181540,72672,2524,3,4823.44,14470.32,0.0,14470.32
181541,72673,4189,1,5669.94,5669.94,0.0,5669.94
181542,72673,5266,1,14374.23,14374.23,0.0,14374.23
181543,72673,2835,1,352.17,352.17,35.22,316.95
181544,72674,5448,2,12624.98,25249.96,0.0,25249.96
181545,72674,3628,1,330.52,330.52,0.0,330.52
181546,72674,2334,2,1384.73,2769.46,0.0,2769.46
181547,72675,3610,2,970.88,1941.76,0.0,1941.76
181548,72675,1556,1,8137.39,8137.39,0.0,8137.39
181549,72675,3785,3,6630.18,19890.54,0.0,19890.54
181550,72675,2682,3,890.36,2671.08,0.0,2671.08
181551,72676,900,2,4501.45,9002.9,0.0,9002.9
181552,72676,2865,1,2931.35,2931.35,0.0,2931.35
181553,72676,1052,2,7828.43,15656.86,0.0,15656.86
181554,72676,5288,2,10482.35,20964.7,0.0,20964.7
181555,72677,2427,3,541.15,1623.45,0.0,1623.45
181556,72677,5332,3,9582.57,28747.71,0.0,28747.71
181557,72677,5697,1,32669.35,32669.35,0.0,32669.35
181558,72677,1208,3,7778.88,23336.64,3500.5,19836.14
181559,72678,4122,3,13325.52,39976.56,0.0,39976.56
181560,72678,1626,1,988.02,988.02,0.0,988.02
181561,72678,370,3,56858.42,170575.26,0.0,170575.26
181562,72678,5004,3,1642.12,4926.36,0.0,4926.36
181563,72679,2871,3,1160.32,3480.96,522.14,2958.82
181564,72680,5137,2,1210.81,2421.62,0.0,2421.62
181565,72680,4758,2,1850.9,3701.8,0.0,3701.8
181566,72681,3148,3,1995.21,5985.63,0.0,5985.63
181567,72681,5571,2,6502.61,13005.22,0.0,13005.22
181568,72681,993,2,4921.19,9842.38,0.0,9842.38
181569,72682,5583,3,13541.57,40624.71,0.0,40624.71
181570,72682,2524,3,4823.44,14470.32,0.0,14470.32
181571,72683,1086,1,6869.68,6869.68,0.0,6869.68
181572,72683,3060,1,914.79,914.79,0.0,914.79
181573,72683,2857,1,2198.78,2198.78,0.0,2198.78
181574,72683,2349,2,735.9,1471.8,0.0,1471.8
181575,72684,2292,3,14771.98,44315.94,0.0,44315.94
181576,72685,5151,2,1247.89,2495.78,0.0,2495.78
181577,72685,3293,2,771.69,1543.38,154.34,1389.04
181578,72685,676,2,119509.75,239019.5,0.0,239019.5
181579,72685,4946,2,1736.0,3472.0,0.0,3472.0
181580,72686,4467,1,7850.52,7850.52,0.0,7850.52
181581,72686,1054,1,9817.12,9817.12,0.0,9817.12
181582,72686,5620,2,2402.6,4805.2,0.0,4805.2
181583,72687,5280,1,3154.04,3154.04,788.51,2365.53
181584,72688,1842,2,14856.1,29712.2,0.0,29712.2
181585,72688,4397,3,5847.5,17542.5,0.0,17542.5
181586,72689,3003,1,1373.24,1373.24,0.0,1373.24
181587,72689,3984,2,12065.9,24131.8,3619.77,20512.03
181588,72689,4290,2,6537.49,13074.98,0.0,13074.98
181589,72690,1369,2,5524.81,11049.62,0.0,11049.62
181590,72690,1,3,125812.07,377436.21,0.0,377436.21
181591,72690,868,1,5231.89,5231.89,523.19,4708.7
181592,72691,500,2,135891.21,271782.42,0.0,271782.42
181593,72691,2689,3,3391.21,10173.63,1526.04,8647.59
181594,72691,2329,1,3078.46,3078.46,0.0,3078.46
181595,72691,5417,1,4361.41,4361.41,0.0,4361.41
181596,72692,3692,3,593.92,1781.76,0.0,1781.76
181597,72693,2447,1,1429.35,1429.35,142.94,1286.41
181598,72693,2258,2,30584.39,61168.78,0.0,61168.78
181599,72694,896,2,7466.16,14932.32,746.62,14185.7
181600,72694,4150,3,7307.5,21922.5,0.0,21922.5
181601,72694,1983,1,6115.72,6115.72,0.0,6115.72
181602,72695,3927,1,2330.32,2330.32,0.0,2330.32
181603,72695,3442,3,1556.94,4670.82,467.08,4203.74
181604,72696,5106,3,402.11,1206.33,0.0,1206.33
181605,72696,2411,2,1396.65,2793.3,419.0,2374.3
181606,72696,1230,2,5402.32,10804.64,0.0,10804.64
181607,72696,3071,3,69.56,208.68,0.0,208.68
181608,72697,1534,1,3132.9,3132.9,0.0,3132.9
181609,72698,2659,2,1425.72,2851.44,0.0,2851.44
181610,72698,277,2,125431.02,250862.04,25086.2,225775.84
181611,72698,2873,1,1611.84,1611.84,0.0,1611.84
181612,72698,3440,2,1392.01,2784.02,0.0,2784.02
181613,72699,3518,3,1977.65,5932.95,0.0,5932.95
181614,72699,3364,1,991.55,991.55,0.0,991.55
181615,72699,2113,3,11392.96,34178.88,0.0,34178.88
181616,72699,1338,3,8185.76,24557.28,0.0,24557.28
181617,72700,5304,2,6764.21,13528.42,4058.53,9469.89
181618,72701,5973,1,20270.32,20270.32,3040.55,17229.77
181619,72701,4470,3,7053.99,21161.97,1058.1,20103.87
181620,72701,2393,1,4481.39,4481.39,0.0,4481.39
181621,72701,653,3,51503.58,154510.74,0.0,154510.74
181622,72702,3636,1,185.15,185.15,18.52,166.63
181623,72703,748,2,7359.62,14719.24,0.0,14719.24
181624,72703,2471,3,996.25,2988.75,0.0,2988.75
181625,72704,2933,1,4881.16,4881.16,0.0,4881.16
181626,72704,4234,2,4800.82,9601.64,1920.33,7681.31
181627,72704,2846,3,2505.5,7516.5,0.0,7516.5
181628,72705,2783,3,708.95,2126.85,0.0,2126.85
181629,72705,5986,3,14108.7,42326.1,0.0,42326.1
181630,72705,4812,2,1588.76,3177.52,0.0,3177.52
181631,72705,1967,1,20012.9,20012.9,0.0,20012.9
181632,72706,2083,3,26993.89,80981.67,0.0,80981.67
181633,72706,2030,2,28826.58,57653.16,14413.29,43239.87
181634,72707,5814,1,47837.17,47837.17,2391.86,45445.31
181635,72708,2345,3,2581.06,7743.18,0.0,7743.18
181636,72708,2699,3,3019.17,9057.51,0.0,9057.51
181637,72708,3709,3,4275.69,12827.07,3848.12,8978.95
181638,72709,185,1,79046.87,79046.87,0.0,79046.87
181639,72710,5991,2,14813.79,29627.58,0.0,29627.58
181640,72710,5765,2,20538.23,41076.46,0.0,41076.46
181641,72710,3538,2,1661.69,3323.38,0.0,3323.38
181642,72710,5649,1,28012.42,28012.42,0.0,28012.42
181643,72711,721,1,20475.93,20475.93,0.0,20475.93
181644,72711,2799,2,1946.78,3893.56,584.03,3309.53
181645,72711,1035,3,9423.25,28269.75,4240.46,24029.29
181646,72712,3787,2,4176.32,8352.64,1252.9,7099.74
181647,72712,1005,1,6771.45,6771.45,677.14,6094.31
181648,72712,1579,3,4579.55,13738.65,0.0,13738.65
181649,72713,3528,1,187.52,187.52,0.0,187.52
181650,72713,1353,1,9523.77,9523.77,476.19,9047.58
181651,72713,2514,1,481.32,481.32,0.0,481.32
181652,72713,3824,2,3057.4,6114.8,0.0,6114.8
181653,72714,237,3,16712.53,50137.59,0.0,50137.59
181654,72714,997,1,6626.73,6626.73,0.0,6626.73
181655,72714,3554,3,1808.63,5425.89,271.29,5154.6
